Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,Location
2020-07-16 13:00:00,77.4,50,57.5,1.0,1.3,264,266,4.8,0.0,Location4
2020-07-16 14:00:00,78.8,47,56.9,1.35,1.7,222,225,4.5,0.0,Location4
2020-07-16 15:00:00,79.6,45,56.3,1.58,2.0,215,217,4.6,0.0,Location4
2020-07-16 16:00:00,79.9,44,56.3,1.86,2.27,216,221,4.6,0.0,Location4
2020-07-16 17:00:00,79.6,47,57.3,2.3,3.14,214,217,4.6,0.0,Location4
2020-07-16 18:00:00,76.7,58,60.8,1.87,3.2,196,200,4.6,0.007,Location4
2020-07-16 19:00:00,72.4,72,63.0,1.61,3.73,187,200,3.3,0.0211,Location4
2020-07-16 20:00:00,69.3,77,61.8,1.87,4.25,196,204,3.0,0.0352,Location4
2020-07-16 21:00:00,69.0,76,61.1,2.4,5.59,197,204,3.9,0.0493,Location4
2020-07-16 22:00:00,68.1,79,61.2,2.56,6.23,219,228,4.1,0.0634,Location4
2020-07-16 23:00:00,67.8,77,60.4,2.76,6.72,226,233,4.5,0.0774,Location4
2020-07-17 00:00:00,67.5,77,60.1,3.61,7.92,222,226,6.0,0.0915,Location4
2020-07-17 01:00:00,66.8,81,60.9,3.5,7.65,239,243,6.3,0.1056,Location4
2020-07-17 02:00:00,65.7,85,61.1,3.22,7.26,244,247,5.9,0.1197,Location4
2020-07-17 03:00:00,65.1,88,61.4,2.77,6.71,244,250,5.4,0.1338,Location4
2020-07-17 04:00:00,64.6,90,61.7,2.48,6.08,230,245,4.7,0.1478,Location4
2020-07-17 05:00:00,64.8,91,62.0,2.42,5.46,210,229,4.1,0.1446,Location4
2020-07-17 06:00:00,67.7,90,64.6,2.92,5.02,218,235,4.9,0.1241,Location4
2020-07-17 07:00:00,71.2,85,66.3,3.08,4.47,216,220,6.1,0.1036,Location4
2020-07-17 08:00:00,74.7,79,67.9,3.55,4.6,220,222,7.2,0.083,Location4
2020-07-17 09:00:00,78.2,72,68.6,3.69,4.76,229,231,7.8,0.0625,Location4
2020-07-17 10:00:00,81.0,66,68.8,3.11,3.96,225,227,7.8,0.042,Location4
2020-07-17 11:00:00,83.0,61,68.0,2.94,3.7,215,218,7.1,0.0214,Location4
2020-07-17 12:00:00,84.4,55,66.5,3.35,4.29,207,208,7.4,0.0206,Location4
2020-07-17 13:00:00,85.2,52,65.5,4.07,5.23,205,206,8.4,0.0395,Location4
2020-07-17 14:00:00,85.6,51,65.6,4.7,6.13,207,208,9.1,0.0584,Location4
2020-07-17 15:00:00,86.1,49,64.8,5.05,6.8,207,208,9.8,0.0772,Location4
2020-07-17 16:00:00,85.7,49,64.2,5.1,6.98,208,209,9.7,0.0961,Location4
2020-07-17 17:00:00,84.7,53,65.4,4.61,7.07,204,207,9.4,0.115,Location4
2020-07-17 18:00:00,81.5,62,67.1,4.37,7.2,191,194,7.9,0.1343,Location4
2020-07-17 19:00:00,79.5,64,66.4,4.12,7.6,186,189,7.7,0.1539,Location4
2020-07-17 20:00:00,77.7,66,65.5,4.03,7.75,187,191,7.1,0.1736,Location4
2020-07-17 21:00:00,76.4,69,65.6,4.1,7.82,193,196,7.1,0.1932,Location4
2020-07-17 22:00:00,74.6,74,65.8,3.91,7.71,184,190,7.0,0.2129,Location4
2020-07-17 23:00:00,73.4,79,66.5,3.91,7.78,183,188,6.8,0.2325,Location4
2020-07-18 00:00:00,72.6,82,67.0,3.5,7.28,182,189,6.6,0.2522,Location4
2020-07-18 01:00:00,72.2,84,67.2,4.0,7.75,179,187,6.6,0.2718,Location4
2020-07-18 02:00:00,71.9,86,67.6,4.7,8.78,180,188,8.1,0.2915,Location4
2020-07-18 03:00:00,72.1,88,68.4,4.64,8.66,187,194,8.1,0.3111,Location4
2020-07-18 04:00:00,72.1,91,69.3,4.69,8.57,191,197,8.1,0.3308,Location4
2020-07-18 05:00:00,72.3,93,70.1,4.85,8.68,188,195,8.3,0.3643,Location4
2020-07-18 06:00:00,74.8,91,71.9,4.29,7.53,208,210,9.1,0.4116,Location4
2020-07-18 07:00:00,75.3,91,72.5,4.3,7.0,198,202,7.6,0.459,Location4
2020-07-18 08:00:00,78.7,86,74.1,6.26,9.17,207,208,10.7,0.5063,Location4
2020-07-18 09:00:00,81.2,79,74.1,6.99,9.99,214,215,12.5,0.5537,Location4
2020-07-18 10:00:00,83.8,72,73.8,7.24,10.07,213,214,14.6,0.601,Location4
2020-07-18 11:00:00,86.5,64,72.9,8.42,11.55,200,201,15.2,0.6484,Location4
2020-07-18 12:00:00,89.0,59,72.9,8.59,11.81,206,206,16.1,0.6562,Location4
2020-07-18 13:00:00,89.0,59,72.6,6.76,9.31,218,219,15.8,0.6245,Location4
2020-07-18 14:00:00,87.9,62,73.4,5.61,7.8,220,221,12.9,0.5927,Location4
2020-07-18 15:00:00,88.7,61,73.6,5.84,8.04,218,218,10.8,0.561,Location4
2020-07-18 16:00:00,88.7,61,73.7,6.33,8.82,211,213,12.6,0.5293,Location4
2020-07-18 17:00:00,86.9,66,74.1,5.02,7.38,203,205,11.4,0.4976,Location4
2020-07-18 18:00:00,85.0,74,75.7,5.95,9.17,205,207,9.1,0.4879,Location4
2020-07-18 19:00:00,83.4,76,75.1,5.32,8.75,208,211,10.5,0.5001,Location4
2020-07-18 20:00:00,82.1,79,74.8,4.95,8.44,194,199,9.3,0.5124,Location4
2020-07-18 21:00:00,81.6,80,74.7,5.85,9.81,197,200,9.9,0.5247,Location4
2020-07-18 22:00:00,80.8,79,73.8,6.62,10.72,209,211,12.0,0.5369,Location4
2020-07-18 23:00:00,79.9,78,72.6,6.75,11.15,207,210,11.7,0.5492,Location4
2020-07-19 00:00:00,80.2,75,71.7,7.13,11.76,211,214,12.3,0.5615,Location4
2020-07-19 01:00:00,80.0,74,70.9,6.44,10.68,224,226,12.4,0.5737,Location4
2020-07-19 02:00:00,74.0,90,70.9,4.62,8.13,248,249,12.9,0.586,Location4
2020-07-19 03:00:00,74.3,91,71.5,3.89,6.4,224,231,12.2,0.5983,Location4
2020-07-19 04:00:00,72.8,94,70.8,4.68,8.04,228,232,7.8,0.6105,Location4
2020-07-19 05:00:00,72.7,94,70.9,4.37,7.53,250,253,9.0,0.5933,Location4
2020-07-19 06:00:00,74.0,95,72.4,4.5,7.73,270,275,7.6,0.5467,Location4
2020-07-19 07:00:00,73.5,87,69.4,5.64,8.81,307,309,10.1,0.5,Location4
2020-07-19 08:00:00,73.2,82,67.4,5.54,8.23,309,310,10.1,0.4533,Location4
2020-07-19 09:00:00,75.7,71,65.4,5.42,7.38,293,295,10.7,0.4067,Location4
2020-07-19 10:00:00,78.7,57,62.1,6.36,8.57,286,287,12.1,0.36,Location4
2020-07-19 11:00:00,80.8,46,58.4,6.83,9.3,288,289,12.9,0.3133,Location4
2020-07-19 12:00:00,82.2,40,55.6,7.19,9.79,291,292,13.5,0.3024,Location4
2020-07-19 13:00:00,83.4,36,53.8,7.24,9.81,290,290,13.7,0.3271,Location4
2020-07-19 14:00:00,83.8,32,51.0,6.84,9.4,291,291,13.5,0.3518,Location4
2020-07-19 15:00:00,83.1,33,51.4,6.85,9.49,293,294,12.8,0.3765,Location4
2020-07-19 16:00:00,81.7,37,53.3,6.62,9.26,295,295,12.6,0.4012,Location4
2020-07-19 17:00:00,80.6,40,54.1,5.51,8.26,286,287,12.0,0.4259,Location4
2020-07-19 18:00:00,78.0,48,56.9,4.66,7.62,285,287,9.8,0.4249,Location4
2020-07-19 19:00:00,75.5,51,56.4,3.69,7.09,283,286,8.2,0.3984,Location4
2020-07-19 20:00:00,72.6,56,56.3,2.73,6.3,262,270,6.3,0.3718,Location4
2020-07-19 21:00:00,71.1,60,56.4,2.88,6.61,250,260,4.7,0.3452,Location4
2020-07-19 22:00:00,70.3,62,56.8,3.06,7.02,259,266,5.1,0.3186,Location4
2020-07-19 23:00:00,70.5,63,57.1,3.3,7.13,268,276,5.5,0.2921,Location4
2020-07-20 00:00:00,69.8,64,57.3,3.31,7.0,273,280,5.5,0.2655,Location4
2020-07-20 01:00:00,68.8,66,57.1,3.54,7.35,278,285,5.9,0.2389,Location4
2020-07-20 02:00:00,68.0,68,57.0,3.32,7.06,286,291,5.9,0.2124,Location4
2020-07-20 03:00:00,66.4,72,57.0,3.27,6.98,293,297,5.6,0.1858,Location4
2020-07-20 04:00:00,65.4,74,57.1,3.22,6.87,306,312,5.4,0.1592,Location4
2020-07-20 05:00:00,64.4,78,57.5,2.83,6.11,312,320,5.4,0.1406,Location4
2020-07-20 06:00:00,65.7,77,58.4,3.05,5.37,328,336,5.2,0.1301,Location4
2020-07-20 07:00:00,67.7,71,58.1,2.89,3.88,346,348,6.0,0.1195,Location4
2020-07-20 08:00:00,69.9,65,57.8,2.65,3.35,349,350,6.1,0.109,Location4
2020-07-20 09:00:00,72.0,60,57.3,2.51,3.18,337,336,6.2,0.0984,Location4
2020-07-20 10:00:00,74.0,55,57.0,2.62,3.32,313,314,6.6,0.0878,Location4
2020-07-20 11:00:00,75.7,50,55.8,2.62,3.34,310,309,6.8,0.0773,Location4
2020-07-20 12:00:00,76.9,45,54.1,2.76,3.4,314,313,6.8,0.066,Location4
2020-07-20 13:00:00,78.0,42,53.3,2.56,3.2,309,309,6.8,0.054,Location4
2020-07-20 14:00:00,78.7,40,52.7,2.13,2.62,311,310,6.5,0.042,Location4
2020-07-20 15:00:00,78.8,40,52.1,1.64,2.0,308,307,5.7,0.03,Location4
2020-07-20 16:00:00,78.5,40,51.9,1.25,1.61,299,300,4.7,0.018,Location4
2020-07-20 17:00:00,78.2,40,51.9,1.2,1.56,318,315,3.7,0.006,Location4
2020-07-20 18:00:00,74.4,46,52.6,0.0,0.1,180,360,3.1,0.0079,Location4
2020-07-20 19:00:00,73.4,55,56.0,0.22,0.28,117,45,0.6,0.0237,Location4
2020-07-20 20:00:00,68.1,70,57.9,1.68,1.75,163,156,2.1,0.0395,Location4
2020-07-20 21:00:00,68.3,66,56.4,1.8,3.62,199,208,2.8,0.0552,Location4
2020-07-20 22:00:00,64.9,76,57.1,2.28,3.14,165,189,2.9,0.071,Location4
2020-07-20 23:00:00,65.0,82,59.4,3.33,6.24,123,131,5.5,0.0868,Location4
2020-07-21 00:00:00,63.9,91,61.3,3.05,6.31,148,151,6.3,0.1026,Location4
2020-07-21 01:00:00,63.4,93,61.4,2.59,5.55,152,157,5.3,0.1184,Location4
2020-07-21 02:00:00,62.8,94,60.9,2.12,5.12,161,168,4.4,0.1341,Location4
2020-07-21 03:00:00,62.4,94,60.7,2.06,4.52,141,155,3.5,0.1499,Location4
2020-07-21 04:00:00,62.2,95,60.9,2.62,5.39,130,140,4.5,0.1657,Location4
2020-07-21 05:00:00,62.1,96,60.9,3.12,6.01,130,136,5.2,0.176,Location4
2020-07-21 06:00:00,63.5,88,59.8,3.68,5.87,133,136,6.4,0.181,Location4
2020-07-21 07:00:00,65.9,81,59.9,3.42,4.75,128,131,7.0,0.1859,Location4
2020-07-21 08:00:00,69.4,73,60.4,3.75,4.88,136,137,7.7,0.1909,Location4
2020-07-21 09:00:00,72.6,67,60.9,4.2,5.5,142,143,8.8,0.1958,Location4
2020-07-21 10:00:00,75.3,61,60.9,4.38,5.55,145,146,9.1,0.2007,Location4
2020-07-21 11:00:00,77.9,56,60.9,4.19,5.35,147,147,9.2,0.2057,Location4
2020-07-21 12:00:00,79.8,53,60.9,4.39,5.69,156,156,9.3,0.2051,Location4
2020-07-21 13:00:00,80.6,50,60.0,4.88,6.33,165,164,9.6,0.199,Location4
2020-07-21 14:00:00,79.9,51,60.0,5.32,7.04,168,169,10.2,0.1928,Location4
2020-07-21 15:00:00,80.5,50,60.4,5.61,7.52,176,176,10.4,0.1867,Location4
2020-07-21 16:00:00,77.7,61,63.4,4.9,6.8,182,182,10.8,0.1806,Location4
2020-07-21 17:00:00,78.3,61,63.6,4.73,6.72,174,176,9.8,0.1745,Location4
2020-07-21 18:00:00,73.1,74,64.3,4.33,6.78,140,143,8.9,0.1664,Location4
2020-07-21 19:00:00,72.1,78,65.0,3.14,5.72,149,161,7.6,0.1563,Location4
2020-07-21 20:00:00,70.0,84,64.9,2.18,5.0,164,181,5.5,0.1463,Location4
2020-07-21 21:00:00,69.5,85,64.6,3.04,6.0,163,179,5.2,0.1362,Location4
2020-07-21 22:00:00,69.0,87,65.1,3.21,6.34,176,186,5.6,0.1261,Location4
2020-07-21 23:00:00,68.5,91,65.6,3.28,6.22,192,204,5.6,0.1161,Location4
2020-07-22 00:00:00,68.4,91,65.6,3.58,6.94,207,216,6.2,0.106,Location4
2020-07-22 01:00:00,68.6,92,66.1,3.41,6.72,230,233,6.3,0.096,Location4
2020-07-22 02:00:00,68.5,92,66.1,3.4,6.56,246,249,5.9,0.0859,Location4
2020-07-22 03:00:00,68.2,95,66.8,3.55,6.2,248,252,6.5,0.0758,Location4
2020-07-22 04:00:00,68.1,94,66.3,3.2,5.8,250,255,6.6,0.0658,Location4
2020-07-22 05:00:00,67.5,96,66.3,3.0,5.71,268,273,5.5,0.0597,Location4
2020-07-22 06:00:00,68.6,95,67.2,4.18,6.18,291,293,6.5,0.0577,Location4
2020-07-22 07:00:00,69.7,93,67.5,4.3,6.21,301,303,8.3,0.0557,Location4
2020-07-22 08:00:00,70.7,87,66.6,4.13,5.63,302,303,8.1,0.0537,Location4
2020-07-22 09:00:00,71.0,78,63.9,4.33,5.69,304,304,8.9,0.0517,Location4
2020-07-22 10:00:00,71.8,70,61.6,3.94,5.11,300,301,8.9,0.0496,Location4
2020-07-22 11:00:00,73.8,62,60.0,3.64,4.72,291,291,8.6,0.0476,Location4
2020-07-22 12:00:00,75.3,58,59.7,3.79,4.81,288,287,8.3,0.0706,Location4
2020-07-22 13:00:00,76.2,55,58.9,4.07,5.19,295,295,8.8,0.1185,Location4
2020-07-22 14:00:00,76.4,53,57.9,4.12,5.28,299,297,8.8,0.1665,Location4
2020-07-22 15:00:00,76.2,51,56.9,4.39,5.68,300,298,9.0,0.2145,Location4
2020-07-22 16:00:00,75.1,52,56.4,4.84,6.42,308,307,9.5,0.2624,Location4
2020-07-22 17:00:00,73.5,55,56.4,4.56,6.11,308,310,9.5,0.3104,Location4
2020-07-22 18:00:00,69.4,64,56.5,4.32,5.95,318,319,8.7,0.3196,Location4
2020-07-22 19:00:00,68.5,64,55.7,3.89,5.59,312,314,8.1,0.2899,Location4
2020-07-22 20:00:00,68.2,63,55.0,3.28,4.89,308,311,7.1,0.2602,Location4
2020-07-22 21:00:00,67.3,65,55.3,2.56,4.47,301,304,5.9,0.2306,Location4
2020-07-22 22:00:00,65.8,70,55.8,2.42,4.66,300,305,4.4,0.2009,Location4
2020-07-22 23:00:00,63.8,76,56.3,2.42,5.28,300,307,4.1,0.1712,Location4
2020-07-23 00:00:00,62.4,81,56.4,2.56,5.56,301,308,4.4,0.1416,Location4
2020-07-23 01:00:00,61.5,84,56.5,2.2,5.19,300,310,4.4,0.1119,Location4
2020-07-23 02:00:00,61.3,85,56.6,2.33,5.17,301,313,3.9,0.0822,Location4
2020-07-23 03:00:00,60.6,88,57.0,2.15,4.75,298,311,3.9,0.0526,Location4
2020-07-23 04:00:00,59.2,93,57.3,2.13,4.9,311,321,3.6,0.0229,Location4
2020-07-23 05:00:00,59.2,95,57.7,2.0,4.33,323,341,3.7,0.0084,Location4
2020-07-23 06:00:00,61.2,92,58.9,1.73,3.2,350,14,3.7,0.0091,Location4
2020-07-23 07:00:00,65.5,85,60.9,2.25,2.92,21,22,4.9,0.0097,Location4
2020-07-23 08:00:00,68.7,74,60.0,2.75,3.47,33,33,6.0,0.0104,Location4
2020-07-23 09:00:00,69.3,75,60.9,3.91,5.05,32,34,8.1,0.0111,Location4
2020-07-23 10:00:00,70.7,69,60.1,3.16,4.08,35,36,8.2,0.0117,Location4
2020-07-23 11:00:00,72.6,64,59.5,3.05,3.77,32,32,6.9,0.0124,Location4
2020-07-23 12:00:00,74.1,61,60.0,2.97,3.74,33,34,7.0,0.0117,Location4
2020-07-23 13:00:00,74.6,60,60.0,2.7,3.48,39,39,6.9,0.0095,Location4
2020-07-23 14:00:00,75.9,57,59.6,2.36,3.0,36,37,6.5,0.0074,Location4
2020-07-23 15:00:00,76.6,54,58.8,2.3,2.8,34,35,5.8,0.0053,Location4
2020-07-23 16:00:00,77.0,52,57.9,2.19,2.69,43,42,5.5,0.0032,Location4
2020-07-23 17:00:00,76.8,51,57.3,2.2,2.7,51,51,5.0,0.0011,Location4
2020-07-23 18:00:00,73.7,65,61.3,2.95,4.07,62,62,4.6,0.0,Location4
2020-07-23 19:00:00,72.0,71,61.9,2.44,4.37,71,74,5.3,0.0,Location4
2020-07-23 20:00:00,69.5,78,62.2,2.26,4.75,77,82,4.3,0.0,Location4
2020-07-23 21:00:00,67.8,84,62.7,2.0,4.7,87,90,3.7,0.0,Location4
2020-07-23 22:00:00,66.5,88,63.0,1.82,4.61,99,103,3.3,0.0,Location4
2020-07-23 23:00:00,65.9,91,63.1,2.1,5.01,115,116,3.4,0.0,Location4
2020-07-24 00:00:00,65.0,93,62.8,2.28,5.16,142,148,3.9,0.0,Location4
2020-07-24 01:00:00,63.4,93,61.3,1.92,4.7,152,156,3.9,0.0,Location4
2020-07-24 02:00:00,61.6,94,59.8,1.55,4.02,165,161,3.2,0.0,Location4
2020-07-24 03:00:00,60.6,94,58.9,1.68,3.64,163,159,2.5,0.0,Location4
2020-07-24 04:00:00,59.3,95,57.8,2.16,3.2,193,178,2.7,0.0,Location4
2020-07-24 05:00:00,60.3,93,58.3,1.5,3.44,176,172,2.7,0.0,Location4
2020-07-24 06:00:00,64.6,88,61.0,1.41,2.44,135,125,3.0,0.0,Location4
2020-07-24 07:00:00,68.3,79,61.6,1.06,1.77,139,133,3.2,0.0,Location4
2020-07-24 08:00:00,71.6,72,62.2,1.25,1.61,151,150,4.1,0.0,Location4
2020-07-24 09:00:00,74.0,68,62.6,1.36,1.64,144,142,4.5,0.0,Location4
2020-07-24 10:00:00,76.2,61,61.6,1.42,1.7,141,140,4.9,0.0,Location4
2020-07-24 11:00:00,77.7,57,61.2,1.21,1.43,156,155,4.9,0.0,Location4
2020-07-24 12:00:00,79.7,54,61.3,1.46,1.73,164,170,5.0,0.0029,Location4
2020-07-24 13:00:00,80.8,53,61.8,2.1,2.47,155,159,5.8,0.0087,Location4
2020-07-24 14:00:00,81.2,52,62.0,3.2,3.86,141,143,7.1,0.0146,Location4
2020-07-24 15:00:00,81.6,52,62.4,3.28,4.11,128,131,7.3,0.0204,Location4
2020-07-24 16:00:00,82.4,51,62.6,2.88,3.56,124,128,7.1,0.0262,Location4
2020-07-24 17:00:00,82.1,51,62.2,3.61,4.75,136,139,6.9,0.0321,Location4
2020-07-24 18:00:00,80.0,56,62.9,2.1,3.1,180,182,6.9,0.044,Location4
2020-07-24 19:00:00,76.9,64,63.7,1.96,4.31,165,176,3.7,0.062,Location4
2020-07-24 20:00:00,75.1,64,62.0,2.82,5.98,163,170,4.5,0.0801,Location4
2020-07-24 21:00:00,74.0,64,60.9,3.1,6.73,165,169,5.2,0.0981,Location4
2020-07-24 22:00:00,72.8,66,60.7,3.65,7.42,171,175,6.0,0.1161,Location4
2020-07-24 23:00:00,71.9,68,60.6,3.91,7.94,183,186,6.6,0.1341,Location4
2020-07-25 00:00:00,71.2,70,60.9,3.88,7.91,192,196,6.8,0.1522,Location4
2020-07-25 01:00:00,70.4,73,61.2,3.26,7.13,198,202,6.6,0.1702,Location4
2020-07-25 02:00:00,69.4,76,61.5,2.88,6.62,200,209,5.5,0.1882,Location4
2020-07-25 03:00:00,68.8,79,61.8,2.79,6.35,195,206,4.9,0.2062,Location4
2020-07-25 04:00:00,68.1,82,62.4,2.65,6.13,191,204,4.6,0.2243,Location4
2020-07-25 05:00:00,68.0,84,62.8,2.92,6.36,186,199,4.9,0.2225,Location4
2020-07-25 06:00:00,70.8,79,64.1,3.64,6.4,196,207,6.0,0.201,Location4
2020-07-25 07:00:00,73.9,73,64.8,3.55,5.14,202,207,6.8,0.1796,Location4
2020-07-25 08:00:00,77.3,69,66.2,3.76,5.01,205,209,7.6,0.1581,Location4
2020-07-25 09:00:00,80.5,66,68.0,3.96,5.11,201,203,8.1,0.1366,Location4
2020-07-25 10:00:00,83.3,63,69.2,4.11,5.41,206,208,8.6,0.1151,Location4
2020-07-25 11:00:00,86.0,58,69.5,4.38,5.59,207,209,9.1,0.0936,Location4
2020-07-25 12:00:00,87.9,53,68.6,4.47,5.81,207,207,9.3,0.1012,Location4
2020-07-25 13:00:00,89.4,49,67.7,4.57,5.95,203,205,9.5,0.1377,Location4
2020-07-25 14:00:00,90.2,46,66.3,4.83,6.22,204,206,9.6,0.1742,Location4
2020-07-25 15:00:00,89.8,45,65.7,4.94,6.63,201,203,9.6,0.2107,Location4
2020-07-25 16:00:00,89.6,45,65.6,5.06,6.93,198,200,9.7,0.2472,Location4
2020-07-25 17:00:00,89.0,46,65.7,4.94,7.08,201,203,9.5,0.2837,Location4
2020-07-25 18:00:00,85.3,53,66.4,4.66,7.78,195,198,8.9,0.3005,Location4
2020-07-25 19:00:00,82.6,58,66.4,4.32,7.98,193,195,8.2,0.2975,Location4
2020-07-25 20:00:00,80.8,61,66.3,4.26,8.1,189,193,7.4,0.2945,Location4
2020-07-25 21:00:00,79.4,65,66.8,4.03,7.89,187,192,7.2,0.2914,Location4
2020-07-25 22:00:00,78.0,69,67.2,4.13,7.98,187,192,7.1,0.2884,Location4
2020-07-25 23:00:00,77.6,71,67.6,4.41,8.41,193,198,7.5,0.2854,Location4
2020-07-26 00:00:00,77.5,72,67.8,4.81,8.75,197,202,8.3,0.2824,Location4
2020-07-26 01:00:00,76.9,74,67.9,4.83,8.72,204,208,8.3,0.2794,Location4
2020-07-26 02:00:00,76.7,74,68.0,4.96,8.9,208,213,8.5,0.2764,Location4
2020-07-26 03:00:00,76.7,75,68.2,4.83,8.62,214,218,8.8,0.2734,Location4
2020-07-26 04:00:00,76.2,77,68.6,4.63,8.2,213,218,8.3,0.2704,Location4
2020-07-26 05:00:00,75.5,80,68.9,4.97,8.82,210,215,8.5,0.2749,Location4
2020-07-26 06:00:00,77.5,79,70.4,4.96,8.11,214,219,8.8,0.2869,Location4
2020-07-26 07:00:00,80.0,75,71.2,5.22,7.52,212,216,9.4,0.2988,Location4
2020-07-26 08:00:00,82.8,69,71.7,5.73,7.85,223,224,10.7,0.3108,Location4
2020-07-26 09:00:00,85.2,64,71.8,6.06,8.28,232,233,13.5,0.3228,Location4
2020-07-26 10:00:00,86.4,61,71.6,6.31,8.46,245,246,13.7,0.3348,Location4
2020-07-26 11:00:00,87.9,58,71.1,5.95,7.92,243,244,12.0,0.3468,Location4
2020-07-26 12:00:00,89.4,55,71.2,5.8,7.64,226,227,13.0,0.3294,Location4
2020-07-26 13:00:00,90.5,55,71.8,6.16,8.22,238,238,13.6,0.2826,Location4
2020-07-26 14:00:00,88.4,61,73.3,5.12,6.84,266,264,13.4,0.2358,Location4
2020-07-26 15:00:00,83.4,73,73.8,5.07,6.96,285,286,11.8,0.189,Location4
2020-07-26 16:00:00,80.1,82,74.3,4.2,5.9,269,271,10.7,0.1423,Location4
2020-07-26 17:00:00,78.4,88,74.5,4.11,6.52,244,249,8.2,0.0955,Location4
2020-07-26 18:00:00,78.7,90,75.4,3.81,6.4,265,272,8.7,0.0773,Location4
2020-07-26 19:00:00,77.9,91,75.0,3.42,6.07,255,261,7.0,0.0877,Location4
2020-07-26 20:00:00,76.8,93,74.5,3.38,6.33,251,258,5.9,0.098,Location4
2020-07-26 21:00:00,75.7,93,73.5,3.41,6.61,265,267,5.8,0.1084,Location4
2020-07-26 22:00:00,74.6,94,72.9,3.1,6.23,270,276,5.8,0.1188,Location4
2020-07-26 23:00:00,73.9,95,72.4,2.8,5.9,272,281,5.2,0.1291,Location4
2020-07-27 00:00:00,73.5,95,71.8,2.9,6.1,270,280,4.9,0.1395,Location4
2020-07-27 01:00:00,72.9,94,71.1,2.8,5.98,270,280,4.9,0.1499,Location4
2020-07-27 02:00:00,72.5,94,70.6,2.82,5.97,276,284,4.8,0.1602,Location4
2020-07-27 03:00:00,71.9,94,70.1,3.23,6.66,292,298,5.5,0.1706,Location4
2020-07-27 04:00:00,71.9,93,69.8,3.69,6.86,311,316,6.4,0.181,Location4
2020-07-27 05:00:00,71.3,90,68.1,3.94,7.0,324,329,6.7,0.1927,Location4
2020-07-27 06:00:00,70.3,83,64.7,4.14,7.02,323,327,7.9,0.2056,Location4
2020-07-27 07:00:00,71.3,69,60.5,4.19,5.84,320,322,7.8,0.2186,Location4
2020-07-27 08:00:00,72.3,62,58.4,4.19,5.7,320,322,8.0,0.2315,Location4
2020-07-27 09:00:00,73.7,57,57.6,3.47,4.6,314,316,8.0,0.2445,Location4
2020-07-27 10:00:00,76.3,48,55.5,3.75,5.09,312,313,7.5,0.2575,Location4
2020-07-27 11:00:00,79.6,41,53.8,4.36,5.64,307,307,8.9,0.2704,Location4
2020-07-27 12:00:00,80.7,38,52.8,5.16,6.74,302,302,10.2,0.271,Location4
2020-07-27 13:00:00,81.5,36,52.1,5.39,7.19,301,302,10.7,0.2591,Location4
2020-07-27 14:00:00,82.1,35,52.0,5.68,7.61,298,298,11.0,0.2472,Location4
2020-07-27 15:00:00,82.2,35,51.7,5.95,8.06,299,300,11.2,0.2353,Location4
2020-07-27 16:00:00,81.7,36,52.4,5.82,8.1,299,299,11.2,0.2234,Location4
2020-07-27 17:00:00,80.7,38,53.0,5.61,8.22,301,302,10.8,0.2116,Location4
2020-07-27 18:00:00,77.8,46,55.4,3.98,6.81,298,300,9.9,0.2098,Location4
2020-07-27 19:00:00,74.7,49,54.1,3.18,6.62,294,299,7.0,0.2182,Location4
2020-07-27 20:00:00,71.7,52,53.3,2.67,6.33,283,291,5.3,0.2266,Location4
2020-07-27 21:00:00,69.8,56,53.6,2.51,6.2,275,280,4.4,0.235,Location4
2020-07-27 22:00:00,68.9,58,53.7,2.9,6.84,270,276,4.7,0.2433,Location4
2020-07-27 23:00:00,68.4,59,53.7,3.4,7.55,272,277,5.5,0.2517,Location4
2020-07-28 00:00:00,69.3,57,53.6,4.24,8.22,278,283,7.2,0.2601,Location4
2020-07-28 01:00:00,69.2,60,54.6,4.12,7.88,284,290,7.3,0.2685,Location4
2020-07-28 02:00:00,67.2,66,55.5,3.74,7.82,286,291,7.0,0.2769,Location4
2020-07-28 03:00:00,65.7,71,56.0,3.49,7.43,283,290,6.4,0.2853,Location4
2020-07-28 04:00:00,64.6,74,56.2,3.24,7.06,279,286,5.8,0.2936,Location4
2020-07-28 05:00:00,63.8,77,56.4,3.04,6.87,279,286,5.4,0.2766,Location4
2020-07-28 06:00:00,66.3,75,58.1,3.55,6.36,280,289,5.5,0.234,Location4
2020-07-28 07:00:00,69.4,70,59.1,3.42,5.53,277,283,6.4,0.1915,Location4
2020-07-28 08:00:00,71.0,68,59.8,3.92,5.67,276,279,7.4,0.1489,Location4
2020-07-28 09:00:00,71.8,65,59.6,3.0,4.01,270,274,7.6,0.1064,Location4
2020-07-28 10:00:00,75.3,56,58.8,2.84,3.69,280,283,6.2,0.0638,Location4
2020-07-28 11:00:00,77.7,53,59.3,2.85,3.67,252,253,6.4,0.0213,Location4
2020-07-28 12:00:00,80.2,51,60.4,4.05,5.22,237,238,11.8,0.0571,Location4
2020-07-28 13:00:00,82.4,49,61.6,4.97,6.54,240,241,12.1,0.1713,Location4
2020-07-28 14:00:00,84.3,42,58.8,6.65,9.1,254,255,13.4,0.2855,Location4
2020-07-28 15:00:00,84.3,41,58.2,7.32,10.16,248,249,14.5,0.3997,Location4
